"Grapheme","Frequency","Codepoint","UnicodeName"
"مِ‌",1,"U+0645, U+0650, U+200C","ARABIC LETTER MEEM, ARABIC KASRA, ZERO WIDTH NON-JOINER"
"ن‍",1,"U+0646, U+200D","ARABIC LETTER NOON, ZERO WIDTH JOINER"
"ن‌‌‌‌",1,"U+0646, U+200C, U+200C, U+200C, U+200C","ARABIC LETTER NOON, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ن‌‍‌",1,"U+0646, U+200C, U+200D, U+200C","ARABIC LETTER NOON, ZERO WIDTH NON-JOINER, ZERO WIDTH JOINER, ZERO WIDTH NON-JOINER"
"ﻨ",1,"U+FEE8","ARABIC LETTER NOON MEDIAL FORM"
"ﻦ",1,"U+FEE6","ARABIC LETTER NOON FINAL FORM"
"نٌ",1,"U+0646, U+064C","ARABIC LETTER NOON, ARABIC DAMMATAN"
"ن‌ُ",1,"U+0646, U+200C, U+064F","ARABIC LETTER NOON, ZERO WIDTH NON-JOINER, ARABIC DAMMA"
"نِ‌‌",1,"U+0646, U+0650, U+200C, U+200C","ARABIC LETTER NOON, ARABIC KASRA, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"نُّ",1,"U+0646, U+0651, U+064F","ARABIC LETTER NOON, ARABIC SHADDA, ARABIC DAMMA"
"نِّ",1,"U+0646, U+0651, U+0650","ARABIC LETTER NOON, ARABIC SHADDA, ARABIC KASRA"
"نْ",1,"U+0646, U+0652","ARABIC LETTER NOON, ARABIC SUKUN"
"ه‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌",1,"U+0647, U+200C, U+200C, U+200C, U+200C, U+200C, U+200C, U+200C, U+200C, U+200C, U+200C, U+200C, U+200C, U+200C, U+200C, U+200C, U+200C, U+200C","ARABIC LETTER HEH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ه‌‌‍",1,"U+0647, U+200C, U+200C, U+200D","ARABIC LETTER HEH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH JOINER"
"ه‌‍‌",1,"U+0647, U+200C, U+200D, U+200C","ARABIC LETTER HEH, ZERO WIDTH NON-JOINER, ZERO WIDTH JOINER, ZERO WIDTH NON-JOINER"
"ه‌‌‌‌",1,"U+0647, U+200C, U+200C, U+200C, U+200C","ARABIC LETTER HEH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ﻩ",1,"U+FEE9","ARABIC LETTER HEH ISOLATED FORM"
"هٌ",1,"U+0647, U+064C","ARABIC LETTER HEH, ARABIC DAMMATAN"
"هٔ‌‌",1,"U+0647, U+0654, U+200C, U+200C","ARABIC LETTER HEH, ARABIC HAMZA ABOVE, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ہ",1,"U+06C1","ARABIC LETTER HEH GOAL"
"ي‌‌‌",1,"U+064A, U+200C, U+200C, U+200C","ARABIC LETTER YEH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"يٍ",1,"U+064A, U+064D","ARABIC LETTER YEH, ARABIC KASRATAN"
"يِ‌",1,"U+064A, U+0650, U+200C","ARABIC LETTER YEH, ARABIC KASRA, ZERO WIDTH NON-JOINER"
"ی‍",1,"U+06CC, U+200D","ARABIC LETTER FARSI YEH, ZERO WIDTH JOINER"
"یٍ",1,"U+06CC, U+064D","ARABIC LETTER FARSI YEH, ARABIC KASRATAN"
"ی‌‌ِ",1,"U+06CC, U+200C, U+200C, U+0650","ARABIC LETTER FARSI YEH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ARABIC KASRA"
"یِّ",1,"U+06CC, U+0650, U+0651","ARABIC LETTER FARSI YEH, ARABIC KASRA, ARABIC SHADDA"
"ツ",1,"U+30C4","KATAKANA LETTER TU"
